X,Y,Z,VX,VY,VZ,D,Masa,RHO
3.57774395965650052E-003,-1.04152312167909945E-003,-3.45272146316734753E-004,919.40307379224305,1478.6154503572009,509.94815075231105,3.74222328420858877E-003,8.55274406623756175E-005,9.46250114123057491E-015
-9.36671002181118273E-005,4.00871482947081216E-004,1.95137964981744697E-004,220.54904548452396,-909.37670016141169,-103.34699043576067,4.55576883610964687E-004,3.59659614235121987E-006,4.52689480673258586E-015
3.47024483435018610E-003,-9.41617424132381404E-004,3.34997306589470681E-005,882.44440812994605,1333.5483468797900,331.99475674013951,3.59588164651147455E-003,1.08800095843904280E-004,1.08755819455054653E-014
1.12101027419235564E-003,-6.68616882292164590E-004,2.69306083805080469E-004,1165.9466089336554,1333.8938921301778,-128.86636576036091,1.33275591797798586E-003,1.94098247353044647E-004,1.61012188817016325E-015
1.00496291972745097E-003,1.17171637268493340E-004,2.83946365446127930E-004,437.01349672486384,1400.9767481059048,36.708339199713983,1.05085926795997204E-003,4.21096902811798107E-005,9.17916550738333966E-014
3.40046694542925094E-003,-9.76835456904804039E-004,-9.03139743726212032E-005,820.97333119761277,1459.9632276628233,236.90142206972473,3.53914390365669311E-003,2.98724483804644779E-004,1.29954385183933371E-014
3.09807399218003975E-003,-1.23582667282798125E-003,-1.26334874915826555E-004,697.09252726858574,785.94657401065035,325.15752023737463,3.33785717593120587E-003,2.29566996834831941E-004,8.92242132524752256E-015
-2.05801758259006136E-003,2.37893084361127201E-003,1.67808654902937981E-004,-1638.9790201088879,-792.56739008260615,-48.440938279670334,3.15006477292058404E-003,3.95162956131413689E-004,3.68575568265013387E-014
-1.95714841832080131E-003,-2.31697668496149735E-003,2.65008554976597834E-004,1168.9012308174415,-1026.4612564566626,-217.61369477021839,3.04450988242796960E-003,2.33165185197170853E-004,1.03098696547422962E-015
3.54100304884216732E-003,-8.39029826099399099E-004,-3.26531657163466461E-004,815.13786795652402,1074.8287302620649,-608.44452594900076,3.65366891824147515E-003,1.98098229570301855E-004,9.78013360780662744E-015
5.00570650142991079E-004,7.05923970255810629E-005,1.74122612648899410E-004,691.48080021351586,-1043.9056462925437,29.666356564132030,5.34670876837398589E-004,5.93265966555095393E-005,6.16203574506505615E-014
3.18914913955814635E-003,-1.23484993633913675E-003,-2.19913528491558181E-004,810.31801872550318,924.97622857300883,454.42740953448799,3.42693573905826889E-003,9.81111276985296440E-005,8.25765706400475484E-015
-1.69037759727539739E-003,3.55756483626340058E-003,-1.69955750343787600E-004,-1689.8830837580801,-651.67685257709422,104.17096086078190,3.94240141825554120E-003,2.15639221535689749E-004,1.26298995887444502E-015
5.11448742403968664E-004,7.73689706942656146E-004,3.14261024787690758E-004,-1237.7019821023530,-59.921248626943822,387.38632817086273,9.79252557023071448E-004,1.35900409143334253E-004,8.45795707298532854E-015
3.42341618814741505E-003,5.10618645359543267E-004,-4.62652622363918025E-004,-609.42784991506244,1654.8040707299285,142.50119243657630,3.49207062460638127E-003,5.92426999004279036E-005,6.48407944285002404E-016
-2.45002575838860863E-003,-3.00943942906988133E-004,2.44308191358191465E-005,199.49404344075984,-1088.0740403989460,147.96655655473793,2.46856037772296127E-003,9.94115361426762764E-005,4.44873830885233054E-015
-7.09982260070304762E-004,-2.66001069515107774E-003,4.12005688242946585E-006,912.61111806262579,-538.31209852236964,313.50439448030022,2.75313433795036080E-003,2.63000458704029238E-004,4.50298413545226549E-015
1.17025251247005152E-003,2.58740051890139192E-004,1.03375411608140630E-004,206.14247972738107,1661.0082310512798,-291.42708811356005,1.20296460177335743E-003,2.52786027307224043E-004,2.41152343813047968E-014
3.32204809722080408E-003,-1.14340882209180224E-003,-2.06036340019644104E-004,563.88642298841694,904.81060648912967,189.99360501166714,3.51935196706643950E-003,1.17850495190791006E-004,6.42424710158570108E-015
-1.96682201700135433E-003,-3.83837601933923107E-004,-1.36930322161806840E-004,98.046162402848182,-550.91092356147021,97.403593230517004,2.00859903025641133E-003,2.69014097213108314E-004,8.42398200454915860E-015
9.99043687586478879E-004,3.40724965661059456E-004,2.48624798352551843E-004,-297.10229447156757,1045.8819912179817,113.76826306090730,1.08443353059879482E-003,3.32385202525385009E-004,5.72080565638192602E-014
-3.38764885390795047E-004,-3.91304613004476152E-004,4.62722468494133888E-004,838.50089725838700,-90.717277883315646,-83.208583242442614,6.94257178991853231E-004,8.90210008429894698E-005,9.52300789335049785E-016
-2.19342361547304092E-003,-1.47800847872715801E-003,2.30593818455318350E-004,329.69166103375579,-950.01048642819069,704.15788637385106,2.65495569251428341E-003,3.59318450691962460E-005,2.69303899806077426E-015
3.17881625578114810E-003,-8.67719251328682127E-004,-2.82384532061857462E-004,497.89964429060899,767.44823491035334,50.919336165291966,3.30719677538133215E-003,3.18342703833373035E-004,5.25414842856250362E-015
1.29408606940074216E-003,-2.60769383795233069E-003,3.50282006089012424E-004,1176.4564606569677,-199.66159072792436,-127.00202519135321,2.93213631867642911E-003,3.44251856026204478E-005,3.20303359731243210E-016
2.12635935311579434E-004,6.75960150982387372E-004,1.55906166532232538E-004,-907.46379032911238,-930.17727300384990,233.36757715190879,7.25563849337009284E-004,1.43697365485289470E-004,7.62286024775878871E-015
6.75113987696938532E-004,-1.30488346552266730E-004,2.91829023605845266E-004,1007.7584583377553,-262.47353252091830,-186.71174777061094,7.46974085218990360E-004,1.82641969162919014E-004,5.36888308193357115E-014
2.28187338444663465E-004,3.07842568726989993E-004,1.59033269962403581E-004,-304.45509639657831,-1367.1914953259870,386.05789413131424,4.14883223933947074E-004,1.70201564426984391E-005,1.41331829033161016E-014
-1.06175533873751585E-003,-4.53784453235972019E-004,1.43612806562307414E-004,-147.56484356796787,-268.52136209198773,-109.57697582294004,1.16355892310831860E-003,3.14161635330566832E-004,1.25940321194753362E-015
-3.11037662933282043E-003,5.80222862106121221E-004,6.60834457106429377E-005,-768.45725176162216,-1098.3537821561076,306.83446008053164,3.16472247879769205E-003,4.08601651844943121E-004,2.43043665820144636E-015
8.51143343394645678E-004,1.57215113132381655E-004,4.01842201316715176E-005,71.872109699324895,772.67590706822921,-678.74121602898663,8.66473516242610817E-004,3.59089476528811247E-004,6.40468194427883462E-014
1.83885509570544479E-003,1.72013669554279300E-003,2.81874762533576800E-004,-732.56455454502054,1035.9850316026495,-110.94921883557869,2.53371499899024150E-003,3.23878528403386359E-004,1.36480190517646351E-015
7.77742960431150403E-004,6.59014965529289851E-004,1.37671760790023553E-004,-863.57920046624770,34.215726241980484,656.87746103861082,1.02865852011773404E-003,9.28407698656026055E-006,1.47330171866617192E-014
4.55206644950960468E-004,-9.17407029457796086E-004,3.54865336193458324E-004,949.98923763541666,25.556967030672244,-73.184225612819915,1.08387183473775323E-003,1.76536307055236033E-005,1.79421775850750298E-015
-1.91648965488412128E-003,-6.44981996536914793E-005,1.46636427571165929E-004,-651.97852591246817,-693.45089480708066,520.70668070367003,1.92317312193345186E-003,2.86401981680873728E-004,1.13586114041944341E-014
-1.91083279848374690E-003,-4.51055733186249408E-004,-4.72557204562322440E-005,220.00248656346028,-452.36102979959952,211.43785538241977,1.96391607797208323E-003,3.27592398693381671E-005,9.26964430400856248E-015
3.00274300811893824E-003,-1.50369439384493846E-004,8.02434210087974424E-005,316.24791538838923,1246.5813835992092,-15.593633813092698,3.00757635775439174E-003,4.07196683200583098E-004,4.99381308262271720E-015
2.00452416171757178E-003,-3.10386916191691476E-003,-3.68956795745555260E-004,1262.9150774061193,-144.76985812421393,80.309977442110466,3.71325329143261818E-003,3.44606683752043903E-005,4.99498661464200324E-015
8.79283366251206572E-004,3.65044991338961248E-004,1.95147638715961313E-004,-416.60353142015566,906.94653379999193,-898.91746860074682,9.71843446633320184E-004,3.65633999447513493E-004,1.37935676308294831E-013
-1.42598579374459073E-003,-1.51264455198641632E-004,1.82911038711921104E-004,-419.67356124392495,-238.82050212482284,327.33095580509649,1.44560467191089483E-003,3.93338962686083703E-004,4.78142660088235660E-015
1.96870078509995454E-003,2.08630996603842780E-003,3.88665580440571915E-004,-1069.1127443207708,1349.9030568196908,-200.15751900223091,2.89474230097666032E-003,1.42837882310614423E-004,9.69725084638302916E-016
-2.10969173646508457E-003,2.84127913223737984E-003,1.64467198559719105E-004,-1864.8554527173287,-718.32219344713667,-7.0959940497458005,3.54269894142851842E-003,2.41778057009138351E-004,9.70789409790507979E-015
2.01014846150540964E-003,-1.61577933684944831E-004,-5.58624657949894813E-005,227.99584663215091,1145.8049123254457,41.714961873987704,2.01740548255207198E-003,4.14765981435392906E-005,8.43046336347320519E-016
-2.21645947581178672E-003,-2.17698657056540986E-004,2.61684690335522237E-004,-115.65130454554978,-1007.3403125851604,-263.24194181620044,2.24244602841541752E-003,2.07717622692478178E-004,1.22828583126939952E-014
3.09114528809280634E-004,1.73184326174137478E-004,1.97689183147837524E-004,-30.979320615758137,-1486.3856367331846,-207.25978748613571,4.05740823540142305E-004,2.37459743041335062E-004,5.23320483164788657E-014
8.51137083648894526E-004,2.21752602050138774E-004,2.23656307738690977E-004,-109.31454580426407,867.94794833316030,181.57228545401460,9.07541015970989929E-004,3.36746856510120659E-004,2.83144500257306955E-013
-2.98836730320261408E-003,-1.71592501643244149E-004,-2.03098168672427099E-004,-378.32308631126398,-1179.9944202271097,-21.946296204827714,3.00017199366782060E-003,1.28140573121768478E-006,4.70063117935724581E-016
3.62140836828201990E-003,9.02283106129486419E-004,-5.99802373955367663E-005,-791.98841673584627,1479.6263563870154,-210.56145025041792,3.73260110410257237E-003,2.20809294470650669E-004,4.45669660017035810E-016
1.93577141476006893E-003,-2.79359140013583050E-003,-1.09500100186569902E-004,1454.5289655908932,-381.58398369380944,-10.095485254036518,3.40049322202764246E-003,3.14893276527809503E-004,1.58007593079720584E-015
3.91277075896685137E-004,2.14819114168752595E-004,3.11855734717659421E-004,71.459873798672419,-462.67046887087616,626.51627074462783,5.44517218470452996E-004,1.10396158762392465E-004,8.27758327740696318E-014
2.59068410126350865E-003,-9.99347983049924922E-004,2.31415975898203671E-004,834.71657155979278,644.51009895384982,171.35356568476914,2.78637647450346963E-003,1.32638925691889108E-004,1.48695470100559016E-015
-3.85505842247684839E-003,-3.88278474669969547E-004,-1.55056002833857404E-004,-57.275428918176530,-1772.4037315037704,271.24607748936364,3.87766398474861896E-003,3.91788192577313102E-004,7.22305240334494937E-016
-3.10499547193100614E-003,1.21671954146770726E-003,1.59114458047271710E-004,-967.03934009374177,-686.92530692994171,-67.976945499290096,3.33867050396727781E-003,2.50681445176556691E-004,3.53739514140030654E-015
-2.48270682559312273E-004,-2.16083295555757372E-003,4.53595671592437271E-005,600.88198473544242,-457.71629825779979,160.86846946839822,2.17552174982807737E-003,7.36117454023698743E-006,6.06036895845677478E-016
-2.70786709294903050E-003,-1.13379222549042863E-003,-3.37621942163158768E-004,175.62768124876501,-1600.8337398173846,431.13850163554866,2.95499874441408107E-003,1.71956023943258717E-004,2.07145250265963400E-015
3.77853277626232376E-004,1.85297207301045482E-004,2.18282431110118885E-004,18.937762774714709,-475.75277196885787,676.26703862461454,4.74083720642037073E-004,1.32614862154411097E-004,8.09741165565114408E-014
8.48435958649362398E-004,3.71882199664153891E-004,2.00162385274551830E-004,-453.80985219096976,687.25362514469123,-865.00709902676863,9.47736739202986820E-004,2.10794746855018979E-004,1.50489916423490839E-013
4.14882248631840908E-004,4.60948136633488031E-003,-9.25477039901585741E-005,-1572.6388945837282,-5.25152179758533594E-002,-94.519944258243839,4.62903994628822979E-003,3.69135253404532203E-004,8.68547015088442330E-017
-4.05768537514392678E-004,-2.68852792272492860E-003,-3.16275352598953131E-005,832.41608643455254,-539.27345307621522,-49.832001694654743,2.71915994349262308E-003,3.44316968768789474E-004,3.38060236139353474E-015
-7.70365425715172384E-004,-2.07285936804032503E-003,-1.40206391440860715E-004,533.21450851290126,-723.55175696557205,180.84776205809374,2.21582189740302058E-003,1.28212038070914773E-004,9.61014696912003939E-016
8.82838922307104652E-004,3.65911865941630319E-004,2.81503017577535461E-004,-513.91827169911198,1225.2551924671063,-993.97725399093417,9.96263020131989878E-004,2.31242075219546703E-004,9.35863376312760615E-014
-2.55825916208294885E-003,2.28486532786014883E-003,5.87378388858918101E-004,-886.96908201522331,-195.26948008900774,137.25017356581282,3.47998748252595228E-003,1.87088894514282546E-004,2.62400848660056258E-015
-5.90693361560867499E-004,5.37174142193934563E-003,1.70052650696198086E-005,-1308.1976545956506,-365.19008704747768,275.25244514534091,5.40414782649504405E-003,1.71635758086040075E-004,7.57450869842446336E-017
1.48034641184298290E-003,2.93626978975786894E-004,1.41290492749027830E-004,-353.20099593829377,1616.3462305012704,-496.62015336351845,1.51578537569805856E-003,1.67078591124855230E-004,2.59442715927879255E-015
-2.13680356919364800E-003,2.60016652165195828E-003,2.82178070441601128E-004,-983.36288676128709,28.900864568895493,-35.728241650125057,3.37733917412458024E-003,9.94083111995169963E-005,1.32673355592618281E-014
-8.98078567947691768E-004,-3.22655978635172770E-004,2.80288792378235844E-004,-191.23704604523368,-682.62902324872221,-6.5132236121911733,9.94592279222419797E-004,1.22452880145264287E-004,1.51000514753141732E-015
6.82663565538065399E-004,3.66277326259687483E-004,2.43728842209507018E-004,-392.03234658719811,424.28262349293271,230.63678969934978,8.12152924005003383E-004,4.33571818554395869E-005,8.76554809788319605E-014
-4.14092213658203670E-004,-2.81395187264914162E-003,8.90485997586504908E-005,1257.5863412195306,-608.12583710853835,-31.456587695560991,2.84565056816836514E-003,7.30891873234904775E-005,3.44033697514424436E-015
7.33210126157372724E-004,2.34804278201411747E-004,2.00221249785980195E-004,-114.11819971414266,494.48586457041199,-372.81600769390093,7.95499017615519254E-004,3.91613353438340138E-004,1.72219699626763451E-013
-2.17282791045235154E-003,-7.60865671300373363E-004,1.59026492187552127E-004,330.15722288865754,-720.10508410536590,-555.70130575503708,2.30768003055483806E-003,5.43839221015305865E-005,4.77666632823178982E-015
-2.57403306605370503E-004,-2.04751008206395177E-003,1.27696722360457046E-004,685.37316069891574,-485.30703760706547,207.97791750785080,2.06757356611718011E-003,1.92536385706925506E-004,5.12533005766350285E-016
5.76396701286247784E-004,1.07778134840888756E-003,4.50837957686543072E-004,-1392.6708535712016,-21.284354959265038,120.86437452742035,1.30272815902732404E-003,3.93532640364166030E-004,3.55380408958645105E-015
-2.56531486868717077E-003,-1.21293372781168573E-003,7.73381061418856153E-005,175.41777606023535,-1377.7928786939062,42.643484905211679,2.83866690300786130E-003,1.13957846024324700E-004,6.04320166024581987E-015
-1.20925584961611033E-003,-8.89706912149817357E-004,2.64119024977358936E-004,90.269154273373502,97.800604232314043,111.82204673910653,1.52434804382494435E-003,5.69604436860508004E-005,8.28312619184704430E-016
3.03559896453615280E-003,-3.03027138446754804E-004,-1.82630231826063993E-004,152.39652967427500,1448.3727038336306,-89.872271980770776,3.05614795481256663E-003,3.62478702809936463E-005,9.25993087675711392E-015
-3.71263331791376098E-004,4.26985266069791042E-004,2.84793419958832719E-004,93.363548594078424,-613.31533550413042,-782.72407763515719,6.33451001282160512E-004,2.07116901914103542E-004,2.46304696440086035E-015
-2.32597429591632722E-003,-1.10944863352197714E-003,4.31341473987461059E-005,106.89288195764345,-1018.1855951560676,-788.89266891838452,2.57738108365042785E-003,2.54974522253039034E-004,6.08817074626478577E-015
-2.08574673361376682E-003,2.77953055337020480E-003,6.83986227877506151E-005,-1828.4562728934256,-664.80582780653151,-72.439870976782075,3.47574566179665060E-003,1.62043752261570263E-004,8.84845146610716961E-015
-4.37269333297081995E-004,-2.81774567895817871E-003,-1.19896820398450080E-004,903.27343293892488,-579.08080057114421,-45.779947025399892,2.85399201622415534E-003,2.01305713977486167E-004,4.35591576256016599E-015
7.69064101930180409E-004,1.75090305691870309E-003,5.23248467267777018E-004,-1005.7159541019530,541.65414630178930,136.20856527112031,1.98265228068438991E-003,1.43799533366673049E-005,4.76402092843106086E-015
-6.24735487907004255E-004,-4.53318820153413688E-004,6.78386408461597234E-004,39.424446047734129,-635.90171932104556,45.934806121351940,1.02761885042125935E-003,3.78447930724682942E-004,1.21241714921191238E-015
5.99515623816043643E-004,3.11973172172419824E-004,3.24410228427200514E-004,-288.29710089227422,209.40554871316175,51.116500288167181,7.49658748807115975E-004,3.37307954333771365E-004,7.70315712762591921E-014
3.36662039419139596E-003,3.08094832327377192E-003,-3.14883327622134690E-005,-1254.5362426776207,923.04896953125365,-102.88333529047965,4.56370101610184802E-003,3.04154337211669451E-004,8.32391630159297128E-017
1.65893319867979009E-003,-3.55345988453928613E-003,4.37743743315490525E-005,1556.3372033745968,-468.78132106693448,-342.02232888283481,3.92186852208995310E-003,5.20087353946375948E-005,9.75228545694218835E-016
-1.26929635739193663E-003,-2.18168690738547747E-003,1.39193158357708396E-004,742.86129131553685,-988.97566690720691,87.441404710181132,2.52789353812205497E-003,2.82794093470498976E-004,1.53678651420531879E-015
3.11072356969838626E-003,-1.46841966494605102E-003,-2.72151354477579658E-004,973.91927456039593,636.33207267362252,-163.54505559910669,3.45064107076081209E-003,4.04442089640476440E-004,1.26083403565537554E-014
4.79640517839516421E-004,2.68428057075353963E-004,3.43703541781046945E-004,-41.506618957176308,-271.81354057951347,206.61884537011957,6.48259803482712318E-004,1.43681599251630409E-004,6.36950495060817586E-014
-2.44557481078524087E-003,-1.48423813920689940E-003,1.21052984509096933E-004,616.41712344981477,-1191.1724299300640,167.29355572552501,2.86329405302392656E-003,8.21570605759216452E-005,8.97564158113885222E-016
9.82890990021874529E-004,1.58999740046182158E-003,2.69211600067296736E-004,-1145.8089638245769,392.52958326094989,16.547168568902080,1.88855535194294081E-003,1.75862436039953809E-004,5.42754594292104815E-015
4.61620243790864654E-004,1.18803392796452408E-004,2.75590959649495214E-004,519.20661889294263,-271.83135977020282,705.14774972700502,5.50597741239478001E-004,2.90363445795999045E-004,7.46459350383203597E-014
1.08233225656891290E-003,2.01877279024463872E-004,1.24340927439835778E-004,220.75351831621882,1637.7818701729047,352.00764762419595,1.10799738972277130E-003,9.69652820489784017E-005,5.51634243649315140E-014
3.21471629973374591E-003,2.69780452822073141E-004,7.94366154120307598E-005,-545.13679668638963,1687.1207826033065,64.835018089477941,3.22699435332118737E-003,2.08354154451101978E-004,2.62191078636154818E-015
-2.24340095341310627E-003,-3.43905333453633935E-004,2.47600286920144112E-004,42.566207962357822,-1163.7635308099773,-9.5812209771078134,2.28307350259154525E-003,1.25991352931065090E-004,5.32363019220275529E-015
3.08467508647497154E-003,-2.14747051985311526E-003,-2.76649820831860016E-004,1353.7394361971312,448.87456886378953,-523.13935181015540,3.76873787177138151E-003,3.00618045840029312E-007,1.02804206221394135E-015
-3.11252753864081286E-003,6.78625174687929244E-004,-6.18760271062493081E-005,-761.75238551549035,-1024.7880584673253,-236.88009122041535,3.18624990376588499E-003,1.57000632022119503E-004,3.14297967021287106E-015
2.54545233489711148E-003,2.53395819596691479E-003,3.43185872975179695E-004,-1340.5257669965024,1155.7908562813107,11.711631062488637,3.60805325231637825E-003,2.67251891404670110E-004,5.39133843172818130E-016
-7.79195897485116928E-004,-3.71710538720823624E-004,3.25277729540468952E-004,-83.336467711424831,-656.42483724380565,-8.4255538896995379,9.22561961381870724E-004,3.08121668384861577E-004,1.39555749159664796E-015
4.09616344361138883E-003,-1.04001944737947775E-003,4.61267717988683658E-004,416.48518196379388,1781.8232436979883,126.66172053666919,4.25123080005829733E-003,2.40471723166644672E-004,6.54282726327401510E-016
3.08875514526858741E-003,-1.63495266778559034E-003,2.17975608300603180E-005,1509.4716226714468,803.30010681543047,290.51167659842861,3.49484673583556893E-003,1.81321198934151752E-004,7.99877634540975886E-015
2.16169418482400682E-003,-2.69825936487216389E-003,-3.56339160033949910E-004,1308.0192402263922,144.57535099056673,319.03610848738282,3.47570179183944979E-003,7.79973073193987520E-006,2.37653301384642684E-015
2.62791943454996572E-003,-1.80840367409185535E-003,-3.51387122749979278E-004,1397.9461093043101,406.87979289165060,-61.617973319976443,3.20932349771549863E-003,2.89200357637705240E-004,1.01815021397184558E-015
1.75826017544561180E-003,1.69713410304188697E-003,1.77490460643671167E-004,-743.83420015911531,1308.5715332626246,-350.25143719980827,2.45015221402371773E-003,1.25313339915278024E-004,1.40231930549788956E-015
7.71527235516049955E-004,2.05494959587882364E-003,9.18923795364850652E-005,-836.10157240349054,441.48684824384412,-175.83473998541362,2.19693339138046177E-003,2.04119649037603096E-004,2.87015335686736796E-015
2.07688569999691514E-003,2.99524863036305412E-004,3.39977108915400503E-004,-400.72321059291068,840.25255804208973,363.16509660420377,2.12573605817257269E-003,3.42032658965809092E-004,8.22843864353359050E-016
1.57247522517350250E-003,2.64097934402442950E-003,5.67515745706155777E-004,-1418.2735587630284,990.45622032571214,-336.10979998007690,3.12562383388861713E-003,1.73196316433810876E-004,8.60311752406879063E-016
7.95981454137773361E-004,-8.90300892570172975E-005,1.70039801175224202E-004,866.16167915232927,561.71571758562538,-729.21065751385413,8.18795680318421372E-004,4.77910800333059682E-005,5.61041892434664745E-014
-4.34395580191599025E-003,4.98242054325306356E-005,-1.02250962252681011E-004,30.912889629286909,-1748.1577105214653,-16.037667006907157,4.34544470908653641E-003,3.59333939101034116E-004,3.76163625178432617E-016
3.26799101623122582E-004,6.48728472081075620E-004,4.64505056827101603E-004,-476.43011919113718,-825.65390638278893,-832.94460956231592,8.62212984782922314E-004,3.24180511048386501E-005,1.20125238293335410E-014
-2.39888234241093486E-003,-1.14368511155261239E-003,1.82785893520846809E-004,253.84183770060386,-1040.2929047196524,41.118860465229488,2.66384361590321205E-003,3.88370282104071464E-004,5.83964464997101914E-015
4.19021689832415386E-003,-1.11014908819494175E-003,4.12325101741408274E-004,452.36476729425738,1728.0611727718783,156.25492752760448,4.35434962337056912E-003,2.53649490467851714E-004,5.35502509126885857E-016
-2.27073188207593162E-003,2.07097115586933438E-003,-1.42156277910750428E-004,-989.70824291413317,-0.60671321212999851,138.97892626101438,3.07658141710378088E-003,3.33155907318057347E-004,7.74060303217056088E-015
9.74955561731816341E-004,1.32262694541054161E-004,1.94400015638021974E-004,284.80076021084290,1257.0119014833679,-76.750276746956374,1.00290734058492413E-003,2.23289962462609295E-005,8.74792315417478439E-014
7.46732673116568186E-004,4.10544823420368990E-004,7.89683999299393649E-005,-1130.1349233339795,404.20433562992645,739.34760924018576,8.55799477286923928E-004,1.17213278772031911E-004,8.63682686499536810E-014
4.07384502938383053E-004,2.09579256330199248E-004,2.40186257511256385E-004,220.19862166878701,-309.30535010117899,753.87798399691235,5.17276556800650290E-004,2.53419406218723637E-005,9.36458381254557450E-014
-1.93208966700711480E-003,3.06522079481595742E-003,-1.29064719473341299E-005,-1960.8800548867021,-487.88978752018437,335.31836858015424,3.62335694892815686E-003,3.46300985581809919E-004,4.24550657754280602E-015
8.82167828307511229E-004,4.33207102321030515E-004,1.77006591988999954E-004,-354.29194559618077,818.82689354225226,407.98249110057071,9.98608934673496157E-004,3.02522195552089117E-004,1.18749077034842542E-013
3.80092128378703474E-003,-5.92005082616360416E-004,3.64367016416087663E-004,89.552785158665813,1825.6037308252721,1.3898391472404814,3.86396634897883708E-003,3.29459378627207811E-004,8.46329209951853780E-016
3.80901037796474743E-003,-1.29013918634248033E-003,-2.31978950006002095E-004,1140.3630770323612,1361.7841619456169,-539.01278560471735,4.02825438779944381E-003,2.38060586005898626E-004,3.38462438267292912E-015
-3.37375153715520218E-003,-9.60265265681444369E-004,1.36938718147894853E-004,296.55719377959571,-1664.3096423532613,-16.866243742788377,3.51042177344252065E-003,2.18518269897378248E-004,7.88463684515699874E-016
-2.13065308855284316E-003,-2.32766932631988136E-003,4.90516678914856819E-004,1167.1436571704983,-1108.4841887133996,-315.93397761856892,3.19348300273289074E-003,2.69713667450151989E-004,9.36510000633473161E-016
2.64083703778981039E-003,-2.76252232466690784E-003,-5.91183288012766537E-006,1456.4234579896254,347.84397942241031,101.38260445879405,3.82172537006696990E-003,3.90945148209676267E-004,1.67583988396410755E-015
3.00770351592598599E-003,-1.33492510255449489E-003,5.87600798866037813E-005,1003.2715384885773,629.24024277296098,119.31468385722070,3.29116365684417860E-003,2.81233836953557928E-004,5.07240082248280638E-015
6.75242452145857807E-004,1.04076283920450513E-003,3.33843318693159002E-004,-1408.4330523125448,101.66582976890815,446.41744218744645,1.28475329074691832E-003,9.27048001935734695E-007,4.71244383619035148E-015
-1.51693741470235719E-003,-2.10877462216996648E-003,3.58429226395615193E-005,820.93712673338666,-1001.6009219524474,-126.37841058590689,2.59794423387710565E-003,2.16894453826737069E-004,1.08762217442748372E-015
-1.55459446085498402E-003,-1.76236437612332258E-003,5.09689848706788786E-004,862.43905688246127,-847.73488252361528,215.69849831191317,2.40467791477867081E-003,2.17930236066538051E-005,8.65074187513526705E-016
3.67299267541570463E-003,-1.48628122992782103E-003,-1.06617563434692700E-004,1271.5048667140932,1434.8236873211706,-545.31744812572617,3.96374499595091544E-003,2.10408085863049481E-004,4.63065252358574590E-015
5.30298404532727097E-004,-4.26344590144255955E-005,2.24615116822241744E-004,731.97479484624432,-680.27615394496866,-554.01230016188447,5.77482506791745110E-004,1.94242601590611407E-004,6.36720989005585948E-014
-1.05980199891446045E-003,-4.29194437147690629E-005,1.47349921634379262E-004,17.674413323975873,-408.35023123394819,130.80909741886344,1.07085683214775676E-003,7.77828246438756819E-005,1.50655653513407973E-015
7.40103586680890811E-004,6.71059933389486687E-004,3.02983547933253954E-005,-735.90486844834220,33.579508998091121,601.45770682854970,9.99496244876289276E-004,1.29598629775914308E-004,1.07524781803911002E-014
1.01073827604351157E-003,4.07352911125210496E-003,-4.38180119791376724E-004,-1523.1772236664863,280.32194482159906,-89.349816206404952,4.21986173947182328E-003,3.10854509479842811E-004,1.47338813312255893E-016
3.19641918096501059E-003,-1.41410721529648003E-003,-6.37768353614245317E-005,1027.0908602582560,1004.4377054803908,134.30406599640494,3.49583499060286207E-003,1.44310519137341031E-004,5.35441695505014365E-015
-3.52184579717019011E-003,1.86267494620535922E-003,7.96696769396986392E-004,-768.77130734387890,-1217.8105380113345,-137.93006316018906,4.06296462163209873E-003,2.38389873265503079E-004,3.51758578053041223E-016
5.34305123062387864E-004,-3.04653596798923294E-006,3.29276223145682308E-004,732.77368591339030,-35.079338344406487,113.46235642504818,6.27625745999319971E-004,1.05393346745702611E-004,6.66235240904675728E-014
7.98303465980256650E-004,3.50700704179242925E-004,2.92401019923629987E-004,-426.17743893433254,686.06907337739574,-180.18063216663327,9.19661766172915696E-004,2.02124753826575466E-004,1.05231091195797444E-013
5.44114603962748684E-004,-7.33708746302833242E-004,1.36646643657947504E-004,956.46083466761081,351.47086592710821,-473.47076781615709,9.23613302129087043E-004,1.64867341327043688E-004,2.67761441753074046E-015
-1.00068667000136405E-003,-2.81785789311144678E-003,8.15597433360793991E-005,1448.0252842706338,-861.85164550106936,-110.55332113572770,2.99137909817895646E-003,4.03271598689309522E-004,4.32282377419581351E-015
-3.09473860364888227E-003,1.09676917351862746E-003,4.24374809891887590E-004,-951.33860811539137,-776.67043979788593,81.567920030412466,3.31065003045718240E-003,1.67015640158745768E-004,3.12616907980823012E-015
3.98105852574537713E-004,1.80020030652775376E-004,3.26711144367889587E-004,-30.299547497927378,-715.01155980349802,-190.93499165998043,5.45559944593169131E-004,1.57816186472430211E-004,9.20792937166730311E-014
-4.99565622335487822E-004,5.62376970719595092E-003,1.11371226319989606E-004,-1271.4266280016388,-263.44530645236335,165.00358151944783,5.64701293434381052E-003,2.86340754221219821E-004,6.07352506604060314E-017
-5.82492280077670770E-003,-2.53143051598750607E-004,-3.02835734092312975E-004,227.40558055712543,-1422.2465602074678,183.53072795260002,5.83828027088665203E-003,1.05693585917760808E-004,9.76088201349921712E-017
